room_type,longitude,minimum_nights,availability_365
0.0,0.3356151963006653,0.002004008016032064,0.8493150684931506
0.0,0.3844863541572181,0.008016032064128256,0.0
0.0,0.4509021670142488,0.0060120240480961915,0.0
0.0,0.3736739504941511,0.008016032064128256,0.0
0.5,0.5192900534953253,0.0,0.0
0.0,0.3367712394595799,0.002004008016032064,0.9178082191780822
0.0,0.568818569226579,0.0,0.8794520547945206
0.0,0.587881947592706,0.004008016032064127,0.7013698630136986
0.0,0.4964412004714802,0.0060120240480961915,0.0
0.5,0.490638317163814,0.0,0.5178082191780822
0.5,0.4413364765617871,0.0,0.0
0.5,0.45412095384892837,0.010020040080160319,0.0
0.5,0.46747211895910823,0.004008016032064127,0.852054794520548
0.0,0.4364176262580486,0.02404809619238477,0.0
0.5,0.40586181884123107,0.026052104208416832,0.0
0.0,0.3258228307190052,0.058116232464929855,0.7698630136986302
0.5,0.4821833348445068,0.0,0.0
0.0,0.5034454619639064,0.012024048096192383,0.06575342465753425
0.0,0.4505621543204086,0.004008016032064127,0.0
1.0,0.3863904252425243,0.026052104208416832,0.9342465753424658
0.5,0.7367168374285882,0.0,0.2054794520547945
0.5,0.4237238190225696,0.0,0.9945205479452055
0.0,0.3460875872699205,0.002004008016032064,0.24383561643835616
0.5,0.4684694895276209,0.0,0.6821917808219178
0.0,0.5723773687550988,0.004008016032064127,0.9808219178082191
0.0,0.5161166016864627,0.0060120240480961915,0.9315068493150686
0.0,0.3469262852479744,0.002004008016032064,0.0
0.0,0.41853295856378736,0.0,0.4794520547945206
0.5,0.5320971982954177,0.012024048096192383,0.0
0.0,0.4621452534227899,0.008016032064128256,0.09315068493150686
0.5,0.5571674675854581,0.004008016032064127,0.07123287671232877
0.0,0.3943467222776178,0.004008016032064127,0.6438356164383562
0.5,0.5974703055580903,0.0,0.0821917808219178
0.5,0.3345271556804903,0.004008016032064127,0.7698630136986302
0.0,0.3366805694079176,0.002004008016032064,0.5287671232876713
0.0,0.4985266116601679,0.002004008016032064,0.0
0.5,0.5680478737872647,0.058116232464929855,0.8904109589041096
0.5,0.38960921207726074,0.002004008016032064,0.11232876712328767
0.0,0.5341599419711542,0.012024048096192383,0.0136986301369863
0.0,0.37680206727716836,0.010020040080160319,0.0
0.5,0.4502221416266252,0.002004008016032064,0.0
0.5,0.40427509293678554,0.038076152304609215,1.0
0.0,0.41971166923565306,0.002004008016032064,0.2219178082191781
0.0,0.5383534318614522,0.002004008016032064,1.0
0.0,0.43528425061202825,0.0,0.0
0.5,0.388475836431212,0.0,0.736986301369863
0.0,0.48018859370748146,0.026052104208416832,0.008219178082191782
0.5,0.4850394414724519,0.002004008016032064,0.4191780821917808
0.0,0.4213890651917609,0.058116232464929855,0.7506849315068493
0.0,0.4673814489074175,0.018036072144288578,0.016438356164383564
0.5,0.5173633148970964,0.002004008016032064,0.07945205479452055
0.5,0.4774911596699667,0.004008016032064127,0.0
1.0,0.3433448182065604,0.018036072144288578,0.0
0.0,0.46486535497322734,0.0,0.9589041095890412
0.0,0.37229123220598126,0.004008016032064127,0.0
0.0,0.41039532142534085,0.0060120240480961915,0.4657534246575343
0.5,0.6618007072264049,0.0,0.34794520547945207
0.0,0.34465953395593374,0.002004008016032064,0.0
0.0,0.4128207453078119,0.058116232464929855,0.0
0.0,0.45176353250519696,0.002004008016032064,0.40273972602739727
1.0,0.3758046967086841,0.0,1.0
0.5,0.3758273642216068,0.002004008016032064,0.008219178082191782
0.5,0.5734200743494569,0.040080160320641274,0.0
0.0,0.3537038716112022,0.004008016032064127,0.12054794520547946
0.0,0.6497415903526758,0.058116232464929855,0.663013698630137
0.0,0.3824462779943474,0.002004008016032064,0.0
0.0,0.4669507661619434,0.004008016032064127,0.6684931506849315
0.0,0.39901622993923525,0.058116232464929855,0.9643835616438357
0.0,0.5044655000453417,0.008016032064128256,0.0
0.5,0.47452171547737976,0.0,0.873972602739726
0.0,0.3650829630972794,0.004008016032064127,0.16712328767123288
0.5,0.434286880043544,0.012024048096192383,0.0
0.0,0.400149605585284,0.002004008016032064,0.0
0.0,0.4476607126666181,0.058116232464929855,0.4410958904109589
0.0,0.5023800888566541,0.002004008016032064,1.0
0.5,0.39699882128931563,0.002004008016032064,0.7452054794520548
0.5,0.46720010880403606,0.002004008016032064,0.4301369863013699
0.0,0.4654547103091602,0.008016032064128256,0.0
0.5,0.750906700516822,0.0,0.4931506849315069
0.0,0.41597152960375183,0.0,0.0
0.5,0.4071538670777102,0.0,0.5150684931506849
0.0,0.3761220418895732,0.002004008016032064,0.005479452054794521
0.0,0.4990252969444384,0.002004008016032064,0.7452054794520548
0.0,0.4731616647021326,0.004008016032064127,0.18082191780821918
0.5,0.45951582192401474,0.01603206412825651,0.0
0.5,0.37229123220598126,0.004008016032064127,0.07397260273972603
0.5,0.44589264665879114,0.0,0.673972602739726
0.5,0.5020174086499196,0.002004008016032064,0.0
0.0,0.3572400036267993,0.0060120240480961915,0.24657534246575344
0.5,0.5759361682836186,0.058116232464929855,1.0
0.0,0.46967086771238087,0.002004008016032064,0.0
0.5,0.41404479100552294,0.0,0.0410958904109589
1.0,0.5020854111886592,0.0,0.2054794520547945
0.5,0.4789872155226931,0.0,0.0
0.0,0.5255462870613599,0.002004008016032064,0.4684931506849315
0.5,0.48601414452807035,0.0,0.0027397260273972603
0.0,0.5380134191676404,0.002004008016032064,0.1452054794520548
0.0,0.4507888294496354,0.002004008016032064,0.0
0.0,0.3717472118959222,0.0,0.3643835616438356
0.0,0.3470396228125594,0.004008016032064127,0.4904109589041096
0.5,0.49916130202191766,0.0060120240480961915,0.14246575342465753
0.5,0.46173723819021006,0.018036072144288578,0.0
0.5,0.6095294224317627,0.004008016032064127,0.0
0.0,0.37464865354971266,0.002004008016032064,0.0958904109589041
0.0,0.5092710127844953,0.060120240480961915,0.4876712328767123
0.5,0.5194487260857557,0.004008016032064127,0.5917808219178082
0.5,0.4547556442107066,0.004008016032064127,0.0
0.5,0.47422703780941333,0.004008016032064127,0.1178082191780822
0.5,0.7356741318342586,0.0,0.4136986301369863
0.0,0.5570087949949993,0.002004008016032064,0.24383561643835616
0.5,0.5607262671139779,0.0060120240480961915,0.8876712328767123
0.5,0.4886662435397682,0.0,0.0
0.5,0.5418668963640982,0.058116232464929855,0.25205479452054796
1.0,0.4526022304832509,0.012024048096192383,0.852054794520548
0.0,0.3911506029558609,0.012024048096192383,0.15342465753424658
0.5,0.4112793544292117,0.012024048096192383,0.0
0.5,0.45822377368756406,0.0,0.7671232876712328
0.5,0.4543249614652325,0.0,0.0
0.0,0.443444555263369,0.004008016032064127,0.0
0.0,0.48569679934718124,0.008016032064128256,0.3095890410958904
0.0,0.4735923474476351,0.018036072144288578,0.0
0.0,0.45026747665244216,0.0,0.0
0.0,0.5392147973524288,0.058116232464929855,0.021917808219178082
0.0,0.36007344274185016,0.0,0.024657534246575342
0.5,0.46198658083235955,0.002004008016032064,0.2684931506849315
0.0,0.3501677395955767,0.058116232464929855,0.6383561643835617
0.5,0.48653549732523516,0.002004008016032064,0.936986301369863
0.0,0.4708269108713239,0.004008016032064127,0.0
1.0,0.6191177803971186,0.1222444889779559,0.0
0.0,0.3867531054492588,0.002004008016032064,0.0
0.0,0.9483634055671359,0.004008016032064127,0.1726027397260274
0.5,0.3883851663795497,0.0,0.0
0.5,0.5210127844772785,0.0,0.6547945205479452
0.0,0.43351618460420127,0.002004008016032064,0.0
0.5,0.4713482636684887,0.0,0.0
0.0,0.39838153957745703,0.004008016032064127,0.0
0.5,0.5398948227400524,0.0,0.0
0.5,0.5956795720373407,0.026052104208416832,0.9095890410958904
0.0,0.39108260041706444,0.058116232464929855,0.9095890410958904
0.0,0.4652507026928845,0.002004008016032064,0.0
0.0,0.5432949496781134,0.0060120240480961915,0.0
0.5,0.4497687913682,0.004008016032064127,0.0
0.5,0.48955027654363903,0.0060120240480961915,0.0
0.0,0.4630972889654572,0.0,0.947945205479452
0.0,0.48343004805511214,0.002004008016032064,0.6109589041095891
0.5,0.47443104542568904,0.0060120240480961915,0.0273972602739726
0.0,0.506505576208184,0.004008016032064127,0.9780821917808219
0.5,0.5074349442379287,0.018036072144288578,0.6273972602739726
0.0,0.40436576298847626,0.0,0.0
0.0,0.37938616375012657,0.0060120240480961915,0.03287671232876713
0.5,0.547375102003798,0.012024048096192383,0.0
0.0,0.43249614652279433,0.012024048096192383,0.0
0.0,0.45937981684647866,0.008016032064128256,0.0
0.5,0.448431408105904,0.002004008016032064,1.0
0.0,0.4388657176534423,0.008016032064128256,0.20273972602739726
0.0,0.34198476743131323,0.004008016032064127,0.0
0.5,0.43816302475289604,0.002004008016032064,0.07397260273972603
0.0,0.40150965636050273,0.0,0.23013698630136986
0.0,0.39246531870523427,0.026052104208416832,0.09315068493150686
0.0,0.7142079970985549,0.0,0.9753424657534246
0.5,0.4662707407742914,0.004008016032064127,0.0410958904109589
0.5,0.3930773415540898,0.004008016032064127,0.21643835616438356
0.0,0.4639586544564338,0.008016032064128256,0.0
0.5,0.3700471484268917,0.0,0.4712328767123288
0.0,0.3792274911596678,0.004008016032064127,0.0
0.0,0.38591440747120487,0.026052104208416832,0.0
0.0,0.3736286154683057,0.05611222444889779,0.852054794520548
0.0,0.48440475111070214,0.058116232464929855,0.736986301369863
0.0,0.4723456342370298,0.004008016032064127,0.0
0.0,0.38883851663794644,0.002004008016032064,0.0
0.5,0.4852887841146014,0.0,0.0
0.0,0.4394097379635298,0.004008016032064127,0.0
0.0,0.6013464502674708,0.0,0.2054794520547945
0.0,0.45203554266026913,0.004008016032064127,0.0
0.0,0.3549052497959906,0.0,0.0
0.0,0.5664611478828476,0.0,0.9863013698630138
0.0,0.46005984223413066,0.002004008016032064,0.0
0.0,0.4705775682292028,0.0060120240480961915,0.0
0.0,0.40212167920932984,0.01603206412825651,0.0
0.5,0.47764983226039703,0.004008016032064127,0.0
0.0,0.4217290778855727,0.058116232464929855,0.09863013698630137
0.0,0.5112657539214638,0.008016032064128256,0.0
0.0,0.43115876326046987,0.004008016032064127,0.0136986301369863
0.5,0.5460377187414736,0.058116232464929855,0.5561643835616439
0.5,0.47846586272552827,0.0,0.0
0.5,0.5412095384894258,0.0060120240480961915,0.4904109589041096
0.0,0.4789645480097704,0.004008016032064127,0.0
0.5,0.381131562244974,0.0,0.0
0.0,0.5634463686644438,0.004008016032064127,0.07671232876712329
0.0,0.4459153141717138,0.002004008016032064,0.8602739726027397
0.0,0.3726992474385611,0.058116232464929855,0.8849315068493151
0.0,0.39364402937709997,0.0,0.0
0.0,0.3958654456432953,0.004008016032064127,0.0136986301369863
0.0,0.3671003717472274,0.002004008016032064,0.0
0.0,0.38496237192856597,0.002004008016032064,0.07945205479452055
0.0,0.41166470214886886,0.004008016032064127,0.0
0.0,0.39817753196118133,0.058116232464929855,0.9643835616438357
0.5,0.6168283615921553,0.0,0.0
0.5,0.4456206365037474,0.0,0.13972602739726028
0.0,0.4017363314897011,0.004008016032064127,0.7205479452054795
0.5,0.49619185782935915,0.002004008016032064,0.5698630136986301
0.5,0.45899446912684994,0.002004008016032064,0.0
0.0,0.4376870069815766,0.058116232464929855,0.12876712328767123
0.5,0.49154501768063597,0.002004008016032064,0.0547945205479452
0.0,0.47728715205366257,0.11823647294589178,0.6219178082191781
0.5,0.5614969625532638,0.002004008016032064,0.0
0.5,0.4100779762444233,0.012024048096192383,0.9835616438356164
0.0,0.3620455163659244,0.0,0.0
0.5,0.3886798440475161,0.0,0.0
0.0,0.49102366488347116,0.004008016032064127,0.0
0.5,0.5147792184241382,0.0,0.1643835616438356
0.5,0.4591531417173087,0.0,0.0
0.5,0.34765164566141493,0.0,0.18082191780821918
0.5,0.8000498685284185,0.0,0.9972602739726028
0.5,0.46894550729894036,0.0,0.0
0.0,0.39686281621177955,0.008016032064128256,0.0
0.0,0.42227309819566017,0.004008016032064127,0.0410958904109589
0.0,0.38110889473207976,0.004008016032064127,0.0136986301369863
0.5,0.49193036540032153,0.0,0.0
0.5,0.38645842778129236,0.0060120240480961915,0.5232876712328767
0.5,0.4972118959107661,0.002004008016032064,0.0
0.0,0.36519630066186437,0.002004008016032064,0.0
0.5,0.4754284159941733,0.002004008016032064,0.0
0.5,0.46443467222775325,0.012024048096192383,0.0
0.0,0.4081965726720398,0.004008016032064127,0.0
0.5,0.4717109438752516,0.0,0.0
0.5,0.5564647746849403,0.004008016032064127,0.19452054794520549
1.0,0.39418804968718746,0.002004008016032064,0.0
0.5,0.4494741137002336,0.004008016032064127,0.5178082191780822
0.5,0.3204506301568415,0.0,0.021917808219178082
0.5,0.4865581648381294,0.0,0.0
0.0,0.4393190679118675,0.010020040080160319,0.06027397260273973
0.0,0.3564919757004077,0.010020040080160319,0.0
0.0,0.39099193036540214,0.058116232464929855,0.8602739726027397
1.0,0.5468990842324786,0.0060120240480961915,0.16986301369863013
0.0,0.4151781666515433,0.0,0.4301369863013699
0.0,0.4826366851029036,0.002004008016032064,0.0027397260273972603
0.5,0.4674947864720025,0.0,0.0
0.5,0.4853114516275241,0.002004008016032064,0.2273972602739726
0.5,0.46828814942421104,0.0,0.1863013698630137
0.0,0.9589718016138988,0.002004008016032064,0.038356164383561646
0.0,0.5395094750203953,0.010020040080160319,0.0
0.0,0.40094296853749256,0.0060120240480961915,0.1506849315068493
0.0,0.36322422703781854,0.0,0.0
0.0,0.49662254057483324,0.0060120240480961915,0.0
0.0,0.477468492157044,0.002004008016032064,0.0136986301369863
0.5,0.4391830628343314,0.0,0.35342465753424657
0.0,0.6262127119412355,0.002004008016032064,0.4136986301369863
0.0,0.4006709583824488,0.0,0.0
0.0,0.4166515549913754,0.0,0.5342465753424658
0.5,0.5356106627980637,0.002004008016032064,0.9506849315068493
0.5,0.40416175537217214,0.0,0.0
0.5,0.4258092302112573,0.0,0.7945205479452054
0.5,0.4902529694441853,0.002004008016032064,0.0
0.0,0.4735923474476351,0.038076152304609215,0.9232876712328767
0.0,0.3548825822830679,0.002004008016032064,0.9863013698630138
0.5,0.49115966996100724,0.002004008016032064,0.9972602739726028
0.0,0.43535225315076787,0.058116232464929855,0.024657534246575342
0.5,0.6367077704234134,0.004008016032064127,0.0
0.0,0.3558346178257352,0.008016032064128256,1.0
0.0,0.44942877867438824,0.004008016032064127,0.0
0.5,0.45842778130383977,0.004008016032064127,0.3589041095890411
0.5,0.3509384350349194,0.004008016032064127,0.7561643835616438
0.0,0.5696572672046614,0.0,0.263013698630137
0.5,0.5306464774684798,0.038076152304609215,0.0
0.0,0.3944600598422312,0.058116232464929855,0.9917808219178083
0.5,0.4750204007616219,0.35871743486973945,0.4246575342465753
0.5,0.4842460785202434,0.004008016032064127,0.06575342465753425
0.5,0.4139541209538322,0.05410821643286572,0.4547945205479452
0.5,0.46699610118776036,0.0,0.4931506849315069
0.5,0.40835524526247013,0.0501002004008016,0.35342465753424657
0.0,0.47449904796442866,0.004008016032064127,0.0
0.0,0.3575573488076884,0.0060120240480961915,0.7095890410958904
0.0,0.3943240547646951,0.004008016032064127,0.27123287671232876
0.5,0.38775047601777146,0.0,0.06575342465753425
0.5,0.5177486626167251,0.004008016032064127,0.4876712328767123
0.0,0.3756233566053311,0.004008016032064127,0.0
0.0,0.4280079789645299,0.002004008016032064,0.0
0.0,0.48794088312629924,0.008016032064128256,0.0
0.0,0.38475836431226185,0.0,0.0
0.0,0.3732432677486486,0.004008016032064127,0.8849315068493151
0.0,0.4361682836159275,0.002004008016032064,0.4
0.5,0.38380632876959453,0.058116232464929855,0.852054794520548
0.5,0.4912956750385433,0.058116232464929855,0.8712328767123287
0.0,0.4858328044247173,0.004008016032064127,0.0
0.0,0.3979735243448772,0.012024048096192383,0.0
0.5,0.3647656179164187,0.002004008016032064,0.24383561643835616
0.0,0.5944328588267069,0.0060120240480961915,0.4301369863013699
0.0,0.6297035089309873,0.012024048096192383,0.0
0.0,0.40801523256865835,0.002004008016032064,0.0
0.5,0.5300344546196243,0.002004008016032064,0.7671232876712328
0.5,0.5865672318433042,0.0,0.452054794520548
0.0,0.546151056306087,0.002004008016032064,0.4383561643835616
0.5,0.4997053223320336,0.008016032064128256,0.07671232876712329
0.5,0.3853703871611174,0.0,0.4767123287671233
1.0,0.3793634962372039,0.008016032064128256,1.0
0.0,0.3644256052225785,0.004008016032064127,0.049315068493150684
0.5,0.4194396590806093,0.026052104208416832,0.3506849315068493
0.0,0.4844500861365475,0.004008016032064127,0.9178082191780822
0.5,0.5239822286698654,0.0060120240480961915,0.6821917808219178
0.0,0.40577114878956877,0.0060120240480961915,0.4602739726027397
1.0,0.49125034001266954,0.0,0.17534246575342466
0.0,0.4611932178801226,0.002004008016032064,0.0
0.0,0.390787922749098,0.058116232464929855,0.4958904109589041
0.5,0.37056850122402807,0.012024048096192383,0.9013698630136986
0.5,0.4002176081240236,0.0,0.13424657534246576
0.0,0.4677214616012293,0.002004008016032064,0.0
0.5,0.4982999365309695,0.0,0.03561643835616438
0.5,0.46058119503126704,0.04809619238476953,0.0
0.0,0.38518904705773593,0.0060120240480961915,0.29863013698630136
0.0,0.39570677305286495,0.004008016032064127,0.0
0.5,0.3781394505394928,0.0,0.0
0.5,0.9628932813491815,0.058116232464929855,0.24657534246575344
0.5,0.36329222957655816,0.0,0.0
0.0,0.5573261401758884,0.002004008016032064,0.9205479452054794
0.5,0.4130020854111649,0.002004008016032064,0.0
0.0,0.4523075528153129,0.004008016032064127,0.5150684931506849
0.0,0.4527835705866323,0.0,0.936986301369863
0.5,0.497869253785467,0.012024048096192383,0.06027397260273973
0.5,0.44201650194938225,0.0,0.0
0.5,0.38979055218061376,0.0,0.7863013698630137
0.0,0.40717653459063285,0.0,0.0027397260273972603
0.5,0.5016093934173398,0.002004008016032064,0.0
0.0,0.3740819657267309,0.018036072144288578,0.4767123287671233
0.5,0.48986762172455656,0.0,0.5178082191780822
0.5,0.4132514280533144,0.022044088176352703,0.11232876712328767
1.0,0.5885619729803011,0.002004008016032064,1.0
0.5,0.44877142079971577,0.002004008016032064,0.9123287671232877
0.0,0.40985130111522494,0.0,0.0
0.5,0.4671547737782191,0.002004008016032064,0.0
0.0,0.461374557983504,0.008016032064128256,0.0
0.0,0.3714298667150331,0.004008016032064127,0.005479452054794521
0.0,0.4851981140629107,0.058116232464929855,0.6136986301369863
0.5,0.4551863269562091,0.002004008016032064,0.5534246575342466
0.0,0.48791821561337656,0.002004008016032064,0.008219178082191782
0.5,0.45330492338379713,0.0060120240480961915,0.0
0.0,0.38636775772963006,0.0,0.43561643835616437
0.5,0.5036948046060559,0.004008016032064127,0.0
0.0,0.46185057575482347,0.002004008016032064,0.0
0.0,0.505462870613826,0.004008016032064127,0.6136986301369863
0.5,0.3883398313536759,0.0,0.8794520547945206
0.0,0.701899537582733,0.0,0.0
0.5,0.6708450448816734,0.0,0.9232876712328767
0.0,0.42746395865447084,0.010020040080160319,0.0
0.0,0.3732432677486486,0.002004008016032064,0.0
0.5,0.5980369933810721,0.0060120240480961915,0.4301369863013699
0.5,0.3541345543566763,0.0,1.0
0.5,0.4510835071176018,0.0,0.0
0.5,0.46928551999275214,0.004008016032064127,0.5561643835616439
0.5,0.6667195575301434,0.03006012024048096,0.3013698630136986
0.5,0.502425423882471,0.002004008016032064,0.0
0.5,0.30560340919396367,0.010020040080160319,0.16986301369863013
0.0,0.4017816665155465,0.008016032064128256,0.0
0.0,0.37084051137910023,0.008016032064128256,0.0
0.5,0.4208450448816734,0.002004008016032064,0.0
0.0,0.46860549460510015,0.002004008016032064,0.17534246575342466
0.5,0.36492429050684905,0.0,0.8849315068493151
0.5,0.4883035633330053,0.0,0.0
0.0,0.5665291504215872,0.002004008016032064,0.4191780821917808
0.0,0.39944691268473775,0.058116232464929855,0.9095890410958904
0.5,0.4947638045153724,0.0,0.0
0.5,0.46400398948227917,0.014028056112224447,0.7397260273972602
0.5,0.462281258500326,0.0,0.904109589041096
0.5,0.4381176897270791,0.038076152304609215,0.0
0.5,0.5362680206727646,0.002004008016032064,0.008219178082191782
0.0,0.4069951944872514,0.012024048096192383,0.23287671232876714
0.0,0.3954120953848985,0.004008016032064127,0.0
0.0,0.39398404207091176,0.0060120240480961915,0.0
0.5,0.3913546105721366,0.004008016032064127,0.9123287671232877
0.0,0.5798576480188444,0.0,0.28493150684931506
0.5,0.46209991839694453,0.002004008016032064,0.0
0.5,0.4858101369117662,0.0060120240480961915,0.0
0.5,0.40375374013962073,0.004008016032064127,0.0
1.0,0.4503581467041329,0.0060120240480961915,0.0
0.5,0.48728352525159835,0.002004008016032064,0.2136986301369863
0.5,0.29091486082145934,0.0060120240480961915,0.4794520547945206
0.0,0.44738870251154594,0.004008016032064127,0.0
0.5,0.4766071266660674,0.008016032064128256,0.0
0.0,0.36159216610752765,0.002004008016032064,0.3232876712328767
0.0,0.36213618641761514,0.058116232464929855,0.0
0.5,0.4722096291594937,0.004008016032064127,0.0
0.0,0.39910689999092597,0.008016032064128256,0.0
0.0,0.4168555626076511,0.004008016032064127,0.6794520547945205
0.5,0.8175945235288964,0.004008016032064127,0.0
0.5,0.32777223683015677,0.002004008016032064,0.2602739726027397
0.5,0.5231208631788888,0.012024048096192383,0.0273972602739726
1.0,0.5041708223773753,0.002004008016032064,0.4575342465753425
0.0,0.5096110254782786,0.0,0.9753424657534246
0.5,0.48399673587815073,0.002004008016032064,0.16712328767123288
0.0,0.4316801160576631,0.004008016032064127,0.010958904109589041
0.5,0.5855018587360519,0.002004008016032064,1.0
0.5,0.46574938797715504,0.0,1.0
0.5,0.5036268020672594,0.0,0.0
0.5,0.5092483452715442,0.0060120240480961915,0.0136986301369863
0.0,0.38410100643756095,0.002004008016032064,0.10410958904109589
0.5,0.4250385347719714,0.0,0.0
0.0,0.3734019403390789,0.002004008016032064,0.0
0.0,0.3656043158944442,0.058116232464929855,0.5972602739726027
0.0,0.4602185148245326,0.002004008016032064,0.043835616438356165
0.0,0.5490978329857512,0.05410821643286572,0.8575342465753425
